tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2017-580,Australian Open,Hard,128.0,G,20170116.0,213.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,105453.0,5.0,,Kei Nishikori,R,178.0,JPN,27.0499657769,5.0,5010.0,6-7(4) 6-4 6-1 4-6 6-3,5.0,R16,203.0,24.0,6.0,148.0,100.0,80.0,23.0,24.0,7.0,10.0,5.0,5.0,164.0,107.0,73.0,24.0,24.0,11.0,18.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,214.0,104527.0,4.0,,Stanislas Wawrinka,R,183.0,SUI,31.8056125941,4.0,5155.0,104312.0,,,Andreas Seppi,R,190.0,ITA,32.9034907598,89.0,635.0,7-6(2) 7-6(4) 7-6(4),5.0,R16,163.0,17.0,2.0,117.0,66.0,53.0,34.0,18.0,2.0,4.0,12.0,3.0,136.0,84.0,62.0,26.0,18.0,7.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,215.0,104542.0,12.0,,Jo Wilfried Tsonga,R,188.0,FRA,31.7508555784,12.0,2505.0,105554.0,,,Daniel Evans,R,175.0,GBR,26.6529774127,51.0,886.0,6-7(4) 6-2 6-4 6-4,5.0,R16,173.0,17.0,2.0,122.0,81.0,66.0,25.0,20.0,4.0,4.0,8.0,11.0,143.0,100.0,73.0,16.0,20.0,10.0,14.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,216.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,104792.0,6.0,,Gael Monfils,R,193.0,FRA,30.3764544832,6.0,3625.0,6-3 6-3 4-6 6-4,5.0,R16,175.0,2.0,1.0,101.0,74.0,53.0,17.0,19.0,3.0,6.0,15.0,10.0,130.0,76.0,50.0,24.0,19.0,11.0,17.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,217.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,26.0561259411,3.0,5290.0,105138.0,13.0,,Roberto Bautista Agut,R,,ESP,28.758384668,14.0,2350.0,7-6(6) 3-6 6-4 6-1,5.0,R16,171.0,33.0,9.0,113.0,73.0,59.0,19.0,19.0,7.0,10.0,9.0,4.0,127.0,88.0,56.0,21.0,19.0,11.0,16.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,218.0,105676.0,11.0,,David Goffin,R,163.0,BEL,26.1108829569,11.0,2750.0,106233.0,8.0,,Dominic Thiem,R,,AUT,23.370294319,8.0,3415.0,5-7 7-6(4) 6-2 6-2,5.0,R16,163.0,15.0,2.0,125.0,70.0,51.0,33.0,20.0,3.0,6.0,13.0,5.0,128.0,77.0,53.0,23.0,20.0,9.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,219.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3600273785,117.0,498.0,2-6 7-6(2) 6-2 6-1,5.0,R16,144.0,7.0,1.0,98.0,72.0,58.0,16.0,18.0,5.0,7.0,14.0,1.0,104.0,73.0,48.0,14.0,17.0,3.0,7.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,220.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,104999.0,,,Mischa Zverev,L,190.0,GER,29.4045174538,50.0,894.0,6-1 7-5 6-2,5.0,QF,92.0,9.0,1.0,79.0,54.0,37.0,17.0,14.0,1.0,2.0,5.0,0.0,97.0,72.0,38.0,13.0,13.0,9.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,221.0,104527.0,4.0,,Stanislas Wawrinka,R,183.0,SUI,31.8056125941,4.0,5155.0,104542.0,12.0,,Jo Wilfried Tsonga,R,188.0,FRA,31.7508555784,12.0,2505.0,7-6(2) 6-4 6-3,5.0,QF,134.0,4.0,2.0,107.0,58.0,41.0,32.0,16.0,5.0,6.0,7.0,3.0,86.0,46.0,34.0,17.0,15.0,0.0,3.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,222.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,105683.0,3.0,,Milos Raonic,R,196.0,CAN,26.0561259411,3.0,5290.0,6-4 7-6(7) 6-4,5.0,QF,164.0,4.0,4.0,105.0,76.0,63.0,15.0,16.0,4.0,4.0,14.0,2.0,107.0,71.0,48.0,20.0,16.0,1.0,3.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,223.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,105676.0,11.0,,David Goffin,R,163.0,BEL,26.1108829569,11.0,2750.0,6-3 6-2 6-4,5.0,QF,132.0,8.0,4.0,96.0,61.0,46.0,15.0,14.0,8.0,10.0,6.0,3.0,94.0,44.0,30.0,19.0,13.0,9.0,15.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,224.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,104527.0,4.0,,Stanislas Wawrinka,R,183.0,SUI,31.8056125941,4.0,5155.0,7-5 6-3 1-6 4-6 6-3,5.0,SF,184.0,11.0,3.0,143.0,86.0,62.0,33.0,24.0,8.0,12.0,10.0,2.0,135.0,89.0,56.0,32.0,23.0,5.0,9.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,225.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,105777.0,15.0,,Grigor Dimitrov,R,188.0,BUL,25.6728268309,15.0,2135.0,6-3 5-7 7-6(5) 6-7(4) 6-4,5.0,SF,296.0,8.0,3.0,184.0,135.0,93.0,27.0,28.0,12.0,16.0,20.0,5.0,181.0,124.0,87.0,28.0,27.0,8.0,13.0
2017-580,Australian Open,Hard,128.0,G,20170116.0,226.0,103819.0,17.0,,Roger Federer,R,185.0,SUI,35.4414784394,17.0,1980.0,104745.0,9.0,,Rafael Nadal,L,185.0,ESP,30.6228610541,9.0,3195.0,6-4 3-6 6-1 3-6 6-3,5.0,F,217.0,20.0,3.0,138.0,85.0,65.0,26.0,22.0,13.0,17.0,4.0,3.0,151.0,110.0,69.0,23.0,22.0,14.0,20.0
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,4.0,D,20170203.0,1.0,111797.0,,,Nicolas Jarry,R,,CHI,21.3059548255,312.0,157.0,105497.0,,,Jose Hernandez,U,,DOM,26.8856947296,263.0,195.0,6-3 7-5 6-2,3.0,RR,107.0,10.0,0.0,84.0,52.0,39.0,21.0,15.0,2.0,3.0,1.0,2.0,77.0,49.0,28.0,16.0,14.0,3.0,8.0
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,4.0,D,20170203.0,2.0,106426.0,,,Christian Garin,R,,CHI,20.6707734428,189.0,295.0,106232.0,,,Roberto Cid,R,,DOM,23.4195756331,507.0,72.0,5-7 6-1 6-2 6-2,5.0,RR,163.0,6.0,4.0,105.0,61.0,43.0,23.0,18.0,2.0,6.0,2.0,14.0,121.0,64.0,38.0,21.0,17.0,8.0,18.0
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,4.0,D,20170203.0,4.0,144642.0,,,Marcelo Tomas Barrios Vera,U,,CHI,19.1403148528,454.0,86.0,144773.0,,,Jose Olivares,,,DOM,20.0602327173,722.0,31.0,7-6(8) 7-6(2),3.0,RR,105.0,2.0,4.0,77.0,50.0,40.0,19.0,12.0,2.0,3.0,6.0,5.0,90.0,54.0,42.0,17.0,12.0,4.0,5.0
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,4.0,D,20170203.0,5.0,111797.0,,,Nicolas Jarry,R,,CHI,21.3059548255,312.0,157.0,200572.0,,,Nick Hardt,U,,DOM,16.3613963039,1772.0,1.0,6-3 6-3,3.0,RR,,8.0,0.0,48.0,25.0,23.0,12.0,9.0,0.0,1.0,3.0,3.0,57.0,32.0,16.0,12.0,9.0,2.0,6.0
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,4.0,D,20170203.0,1.0,105877.0,,,Emilio Gomez,R,,ECU,25.1745379877,293.0,172.0,122669.0,,,Juan Pablo Varillas Patino Samudio,R,,PER,21.3196440794,633.0,45.0,6-3 6-0 6-7(5) 2-6 6-3,5.0,RR,214.0,13.0,7.0,149.0,92.0,68.0,28.0,22.0,7.0,10.0,4.0,5.0,147.0,84.0,54.0,33.0,22.0,6.0,12.0
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,4.0,D,20170203.0,2.0,105933.0,,,Roberto Quiroz,L,,ECU,24.9363449692,289.0,176.0,105273.0,,,Mauricio Echazu,R,,PER,28.0246406571,844.0,19.0,5-7 6-4 6-1 6-3,5.0,RR,164.0,11.0,5.0,113.0,68.0,49.0,26.0,19.0,4.0,6.0,1.0,4.0,109.0,83.0,53.0,11.0,19.0,2.0,8.0
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,4.0,D,20170203.0,4.0,105933.0,,,Roberto Quiroz,L,,ECU,24.9363449692,289.0,176.0,122669.0,,,Juan Pablo Varillas Patino Samudio,R,,PER,21.3196440794,633.0,45.0,6-4 7-6(6),3.0,RR,90.0,6.0,2.0,61.0,35.0,34.0,16.0,11.0,0.0,0.0,2.0,4.0,81.0,45.0,34.0,19.0,11.0,4.0,5.0
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,4.0,D,20170203.0,5.0,105271.0,,,Gonzalo Escobar,L,,ECU,28.0273785079,508.0,72.0,122635.0,,,Alexander Merino,L,,PER,24.4161533196,1340.0,4.0,6-3 6-0,3.0,RR,46.0,2.0,2.0,37.0,23.0,20.0,12.0,8.0,0.0,0.0,2.0,3.0,43.0,24.0,14.0,6.0,7.0,3.0,7.0
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,4.0,D,20170203.0,1.0,106026.0,,,Yuki Bhambri,R,183.0,IND,24.5749486653,368.0,121.0,110686.0,,,Finn Tearney,R,,NZL,26.3436002738,414.0,102.0,6-4 6-4 6-3,5.0,RR,,5.0,5.0,79.0,53.0,37.0,14.0,15.0,3.0,6.0,3.0,6.0,105.0,58.0,32.0,22.0,14.0,10.0,17.0
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,4.0,D,20170203.0,2.0,106368.0,,,Ramkumar Ramanathan,R,,IND,22.2286105407,276.0,186.0,104907.0,,,Jose Rubin Statham,R,183.0,NZL,29.7686516085,417.0,100.0,6-3 6-4 6-3,5.0,RR,112.0,15.0,8.0,84.0,44.0,37.0,23.0,14.0,3.0,3.0,3.0,1.0,83.0,53.0,37.0,15.0,14.0,2.0,6.0
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,4.0,D,20170203.0,4.0,106368.0,,,Ramkumar Ramanathan,R,,IND,22.2286105407,276.0,186.0,110686.0,,,Finn Tearney,R,,NZL,26.3436002738,414.0,102.0,7-5 6-1 6-0,5.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,4.0,D,20170203.0,5.0,106026.0,,,Yuki Bhambri,R,183.0,IND,24.5749486653,368.0,121.0,104907.0,,,Jose Rubin Statham,R,183.0,NZL,29.7686516085,417.0,100.0,7-5 3-6 6-4,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,Davis Cup G1 R1: UZB vs KOR,Hard,4.0,D,20170203.0,1.0,111202.0,,,Hyeon Chung,R,,KOR,20.7008898015,73.0,698.0,122109.0,,,Sanjar Fayziev,U,,UZB,22.507871321,367.0,123.0,6-4 6-4 6-7(5) 4-6 6-0,5.0,RR,208.0,15.0,13.0,150.0,102.0,80.0,21.0,24.0,4.0,7.0,13.0,7.0,167.0,98.0,67.0,32.0,24.0,4.0,11.0
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,Davis Cup G1 R1: UZB vs KOR,Hard,4.0,D,20170203.0,2.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3983572895,80.0,668.0,117353.0,,,Duck Hee Lee,R,,KOR,18.674880219,139.0,431.0,4-6 6-2 7-6(0) 6-4,5.0,RR,165.0,17.0,4.0,120.0,73.0,59.0,28.0,20.0,7.0,9.0,3.0,6.0,138.0,69.0,49.0,32.0,20.0,4.0,8.0
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,Davis Cup G1 R1: UZB vs KOR,Hard,4.0,D,20170203.0,4.0,104797.0,,,Denis Istomin,R,188.0,UZB,30.3983572895,80.0,668.0,126952.0,,,Soon Woo Kwon,R,,KOR,19.1622176591,308.0,162.0,3-6 7-6(5) 6-2 7-6(12),5.0,RR,196.0,11.0,2.0,154.0,98.0,67.0,30.0,21.0,10.0,14.0,8.0,6.0,149.0,86.0,61.0,33.0,20.0,6.0,10.0
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,4.0,D,20170203.0,1.0,105311.0,,,Joao Sousa,R,,POR,27.8384668036,41.0,1055.0,200075.0,,,Yshai Oliel,L,,ISR,17.0704996578,928.0,14.0,6-1 6-1 6-2,5.0,RR,88.0,4.0,0.0,58.0,41.0,34.0,10.0,11.0,0.0,0.0,0.0,2.0,70.0,46.0,17.0,12.0,11.0,1.0,8.0
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,4.0,D,20170203.0,2.0,105671.0,,,Gastao Elias,R,178.0,POR,26.1848049281,76.0,685.0,104534.0,,,Dudi Sela,R,175.0,ISR,31.8247775496,75.0,686.0,1-6 6-2 6-4 6-2,5.0,RR,146.0,3.0,1.0,93.0,49.0,38.0,25.0,17.0,4.0,7.0,1.0,3.0,113.0,80.0,48.0,14.0,16.0,7.0,13.0
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,4.0,D,20170203.0,4.0,106393.0,,,Frederico Ferreira Silva,L,,POR,21.8726899384,363.0,127.0,131951.0,,,Daniel Cukierman,U,,ISR,21.5633127995,528.0,66.0,6-2 6-0,3.0,RR,57.0,3.0,0.0,38.0,22.0,17.0,13.0,7.0,1.0,1.0,1.0,5.0,46.0,30.0,15.0,5.0,7.0,2.0,7.0
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,4.0,D,20170203.0,5.0,105155.0,,,Pedro Sousa,R,180.0,POR,28.6789869952,192.0,293.0,200075.0,,,Yshai Oliel,L,,ISR,17.0704996578,928.0,14.0,6-2 6-0,3.0,RR,44.0,1.0,0.0,40.0,34.0,23.0,4.0,7.0,2.0,3.0,0.0,1.0,41.0,29.0,14.0,1.0,7.0,7.0,13.0
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,4.0,D,20170203.0,1.0,105806.0,,,Mirza Basic,R,,BIH,25.5550992471,212.0,256.0,111794.0,,,Kamil Majchrzak,R,,POL,21.0485968515,259.0,199.0,6-4 6-3 RET,3.0,RR,88.0,3.0,2.0,56.0,30.0,26.0,17.0,10.0,3.0,3.0,3.0,2.0,57.0,36.0,25.0,12.0,9.0,2.0,4.0
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,4.0,D,20170203.0,2.0,106000.0,,,Damir Dzumhur,R,172.0,BIH,24.6981519507,82.0,659.0,128034.0,,,Hubert Hurkacz,R,,POL,19.9671457906,379.0,115.0,7-6(1) 7-5 7-5,5.0,RR,134.0,4.0,8.0,123.0,69.0,45.0,27.0,18.0,10.0,16.0,5.0,12.0,111.0,67.0,39.0,16.0,18.0,6.0,14.0
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,4.0,D,20170203.0,4.0,106000.0,,,Damir Dzumhur,R,172.0,BIH,24.6981519507,82.0,659.0,111794.0,,,Kamil Majchrzak,R,,POL,21.0485968515,259.0,199.0,Walkover,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,4.0,D,20170203.0,5.0,105493.0,,,Tomislav Brkic,R,,BIH,26.8966461328,418.0,100.0,128034.0,,,Hubert Hurkacz,R,,POL,19.9671457906,379.0,115.0,7-6(1) 4-6 7-5,3.0,RR,134.0,3.0,3.0,112.0,67.0,53.0,21.0,17.0,5.0,8.0,9.0,14.0,132.0,84.0,64.0,16.0,17.0,11.0,14.0
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,4.0,D,20170203.0,1.0,104494.0,,,Adrian Ungur,R,178.0,ROU,32.0136892539,313.0,155.0,125802.0,,,Ilya Ivashka,R,,BLR,22.932238193,175.0,323.0,6-2 5-7 7-5 6-4,5.0,RR,183.0,5.0,3.0,143.0,101.0,67.0,24.0,21.0,8.0,11.0,14.0,6.0,125.0,70.0,53.0,20.0,21.0,2.0,8.0
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,4.0,D,20170203.0,2.0,106078.0,,,Egor Gerasimov,R,,BLR,24.219028063,341.0,139.0,105657.0,,,Marius Copil,R,193.0,ROU,26.288843258,129.0,464.0,6-3 6-4 6-4,5.0,RR,101.0,14.0,6.0,80.0,57.0,50.0,11.0,15.0,0.0,0.0,9.0,1.0,86.0,55.0,40.0,13.0,14.0,4.0,7.0
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,4.0,D,20170203.0,4.0,105657.0,,,Marius Copil,R,193.0,ROU,26.288843258,129.0,464.0,125802.0,,,Ilya Ivashka,R,,BLR,22.932238193,175.0,323.0,7-5 6-4 6-1,3.0,RR,122.0,13.0,2.0,85.0,43.0,39.0,24.0,15.0,1.0,1.0,7.0,5.0,90.0,50.0,35.0,18.0,14.0,5.0,9.0
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,4.0,D,20170203.0,5.0,106078.0,,,Egor Gerasimov,R,,BLR,24.219028063,341.0,139.0,104494.0,,,Adrian Ungur,R,178.0,ROU,32.0136892539,313.0,155.0,7-6(5) 6-4 6-4,5.0,RR,137.0,15.0,3.0,107.0,67.0,50.0,22.0,16.0,8.0,10.0,2.0,1.0,107.0,63.0,39.0,23.0,16.0,7.0,11.0
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,Davis Cup G1 R2: SVK vs HUN,Hard,4.0,D,20170203.0,1.0,105373.0,,,Martin Klizan,L,190.0,SVK,27.5564681725,36.0,1230.0,105226.0,,,Attila Balazs,R,180.0,HUN,28.3422313484,284.0,179.0,6-1 6-2 3-6 6-4,5.0,RR,150.0,0.0,3.0,125.0,93.0,61.0,17.0,17.0,10.0,13.0,2.0,2.0,96.0,47.0,33.0,22.0,17.0,6.0,13.0
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,Davis Cup G1 R2: SVK vs HUN,Hard,4.0,D,20170203.0,2.0,105916.0,,,Marton Fucsovics,R,,HUN,24.977412731,159.0,361.0,106075.0,,,Jozef Kovalik,R,,SVK,24.2381930185,115.0,519.0,6-2 6-7(4) 6-3 6-4,5.0,RR,153.0,13.0,1.0,112.0,74.0,59.0,23.0,20.0,3.0,4.0,4.0,1.0,129.0,84.0,49.0,29.0,19.0,10.0,15.0
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,Davis Cup G1 R2: SVK vs HUN,Hard,4.0,D,20170203.0,4.0,105916.0,,,Marton Fucsovics,R,,HUN,24.977412731,159.0,361.0,105373.0,,,Martin Klizan,L,190.0,SVK,27.5564681725,36.0,1230.0,3-6 6-3 6-3 7-5,5.0,RR,154.0,18.0,4.0,105.0,75.0,62.0,14.0,20.0,5.0,7.0,7.0,5.0,143.0,107.0,76.0,10.0,19.0,12.0,17.0
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,4.0,D,20170203.0,1.0,106175.0,,,Ricardo Rodriguez,R,,VEN,23.7590691307,753.0,27.0,132040.0,,,Philip Wilbert Major,L,,BAH,20.9144421629,,,6-7(5) 6-1 6-1 6-1,5.0,RR,163.0,2.0,1.0,101.0,76.0,58.0,7.0,17.0,4.0,7.0,1.0,3.0,116.0,74.0,38.0,14.0,16.0,9.0,20.0
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,4.0,D,20170203.0,2.0,105334.0,,,Luis David Martinez,U,,VEN,27.7207392197,1231.0,5.0,106180.0,,,Spencer Newman,R,,USA,23.7371663244,,,7-5 6-0 7-6(5),5.0,RR,148.0,2.0,6.0,104.0,56.0,33.0,25.0,15.0,3.0,8.0,0.0,11.0,101.0,76.0,36.0,9.0,15.0,5.0,14.0
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,4.0,D,20170203.0,4.0,106175.0,,,Ricardo Rodriguez,R,,VEN,23.7590691307,753.0,27.0,132028.0,,,Justin Lunn,U,,BAH,25.620807666,,,6-0 6-2,3.0,RR,66.0,2.0,1.0,38.0,24.0,19.0,10.0,7.0,2.0,2.0,1.0,1.0,48.0,25.0,15.0,6.0,7.0,3.0,8.0
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,4.0,D,20170203.0,5.0,105467.0,,,Jordi Munoz Abreu,U,,VEN,27.0362765229,1259.0,5.0,132040.0,,,Philip Wilbert Major,L,,BAH,20.9144421629,,,6-7(8) 6-4 6-3,3.0,RR,167.0,1.0,7.0,101.0,64.0,45.0,21.0,16.0,6.0,8.0,6.0,3.0,115.0,73.0,49.0,17.0,15.0,6.0,11.0
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,4.0,D,20170203.0,1.0,137018.0,,,Ayed Zatar,R,,PAR,20.8405201916,,,104656.0,,,Haydn Lewis,L,,BAR,31.0773442847,,,7-6(5) 7-5 6-2,5.0,RR,150.0,6.0,2.0,105.0,59.0,43.0,24.0,16.0,4.0,7.0,5.0,12.0,109.0,58.0,43.0,18.0,16.0,7.0,13.0
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,4.0,D,20170203.0,2.0,105985.0,,,Darian King,R,,BAR,24.7638603696,142.0,426.0,200621.0,,,Bruno Britez,,,PAR,18.6913073238,,,6-2 6-3 6-3,3.0,RR,134.0,5.0,3.0,81.0,53.0,39.0,15.0,13.0,6.0,8.0,1.0,3.0,87.0,68.0,38.0,6.0,13.0,16.0,23.0
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,4.0,D,20170203.0,4.0,105985.0,,,Darian King,R,,BAR,24.7638603696,142.0,426.0,137018.0,,,Ayed Zatar,R,,PAR,20.8405201916,,,7-6(2) 6-1 6-1,3.0,RR,97.0,1.0,1.0,82.0,51.0,36.0,22.0,13.0,2.0,3.0,2.0,3.0,89.0,56.0,32.0,13.0,13.0,3.0,9.0
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,4.0,D,20170203.0,5.0,200621.0,,,Bruno Britez,,,PAR,18.6913073238,,,108786.0,,,Seanon Williams,R,,BAR,25.9712525667,,,6-3 6-2,3.0,RR,67.0,5.0,3.0,53.0,41.0,32.0,7.0,9.0,3.0,3.0,1.0,4.0,48.0,33.0,22.0,7.0,8.0,4.0,7.0
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4.0,D,20170203.0,1.0,105156.0,,,Federico Zeballos,U,,BOL,28.6707734428,509.0,72.0,108763.0,,,Alberto Emmanuel Alvarado Larin,U,,ESA,22.1656399726,,,6-4 6-2 6-3,3.0,RR,115.0,1.0,5.0,89.0,49.0,28.0,24.0,14.0,5.0,10.0,1.0,3.0,94.0,70.0,30.0,10.0,13.0,5.0,15.0
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4.0,D,20170203.0,2.0,105656.0,,,Marcelo Arevalo,R,,ESA,26.288843258,181.0,315.0,106198.0,,,Hugo Dellien,R,,BOL,23.6249144422,743.0,28.0,6-2 6-4 7-5,5.0,RR,134.0,9.0,7.0,105.0,62.0,42.0,21.0,15.0,8.0,11.0,1.0,2.0,118.0,93.0,50.0,13.0,15.0,7.0,14.0
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4.0,D,20170203.0,4.0,105656.0,,,Marcelo Arevalo,R,,ESA,26.288843258,181.0,315.0,105156.0,,,Federico Zeballos,U,,BOL,28.6707734428,509.0,72.0,6-3 6-3 6-1,5.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4.0,D,20170203.0,5.0,123965.0,,,Rodrigo Banzer,R,,BOL,20.0027378508,,,108763.0,,,Alberto Emmanuel Alvarado Larin,U,,ESA,22.1656399726,,,6-2 6-0,3.0,RR,,,,,,,,,,,,,,,,,,,
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,4.0,D,20170203.0,1.0,108739.0,,,Wilfredo Gonzalez,R,,GUA,24.0657084189,1019.0,11.0,106250.0,,,Luis Patino,R,,MEX,23.318275154,730.0,30.0,6-4 6-2 6-4,5.0,RR,131.0,10.0,10.0,93.0,57.0,43.0,15.0,14.0,9.0,12.0,1.0,9.0,93.0,51.0,28.0,19.0,14.0,10.0,17.0
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,4.0,D,20170203.0,2.0,105688.0,,,Manuel Sanchez,R,,MEX,26.0698151951,790.0,23.0,105499.0,,,Christopher Diaz Figueroa,R,,GUA,26.8829568789,677.0,38.0,6-2 6-2 7-6(2),3.0,RR,134.0,4.0,6.0,90.0,51.0,39.0,23.0,14.0,8.0,10.0,4.0,10.0,107.0,48.0,29.0,28.0,14.0,15.0,21.0
